conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,75E+18;Sun Feb 04 18:42:50 +0000 2024;1;@puanmaharani_ri @ganjarpranowo @mohmahfudmd Sungguh kalian hebat ;1,75E+18;;puanmaharani_ri;in;Bukan Badanamu;0;13;0;https://twitter.com/efexgrs2009/status/1754213945035112956;1,66E+18;efexgrs2009
1,75E+18;Sun Feb 04 18:42:44 +0000 2024;1;@ganjarpranowo LOH KAK KAMU GAK NONTON MU SEMALEM???? @justsmdkid;1,75E+18;;ganjarpranowo;in;;0;1;0;https://twitter.com/natriumjaemin/status/1754213919911280935;9,68E+17;natriumjaemin
1,75E+18;Sun Feb 04 18:42:43 +0000 2024;0;Jadi presiden Ganjar bakal ajak Mahfud eksplorasi K3budayaan nih . Ganjar Pranowo terbukti mensejahterakan @Ilusisosial #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/tIuMaBHSqc;1,75E+18;https://pbs.twimg.com/media/GFg4QdSb0AAJy03.jpg;;in;tegal;0;0;0;https://twitter.com/ajenggputrri/status/1754213912348971217;1,68E+18;ajenggputrri
1,75E+18;Sun Feb 04 18:42:34 +0000 2024;0;Mas Ganjar pemimpin yang akrab dengan seniman dan penggiat budaya mengajak mereka bersatu dalam menjaga keindahan Indonesia . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @haiadinbram #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/Y5skcRJDZQ;1,75E+18;https://pbs.twimg.com/media/GFg4OA1awAAYB65.jpg;;in;Surakarta;0;0;0;https://twitter.com/wisnuargantaraa/status/1754213874977628457;1,69E+18;wisnuargantaraa
1,75E+18;Sun Feb 04 18:42:32 +0000 2024;0;Ganjar Pranowo memperlihatkan bahwa kepedulian pada kesehatan ibu hamil bukan hanya retorika tetapi aksi nyata . Ganjar Pranowo hanya yang terbaik untuk rakyat @AlmiraCeha #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/a4fR8ZPF7o;1,75E+18;https://pbs.twimg.com/media/GFg4NtCasAAGE4Q.jpg;;in;Parepare;0;0;0;https://twitter.com/FajarRamdhn00/status/1754213868669472980;1,69E+18;FajarRamdhn00
1,75E+18;Sun Feb 04 18:42:28 +0000 2024;0;Ganjar Pranowo semakin populer di Indonesia karena visinya yang jelas terkait peningkatan lapangan pekerjaan. Ganjar Pranowo terbukti lebih baik @opacrhapille #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/lvMXjDkQxz;1,75E+18;https://pbs.twimg.com/media/GFg4MjubkAAWvmA.jpg;;in;Parepare;0;0;0;https://twitter.com/rudistwn11/status/1754213851472765034;1,69E+18;rudistwn11
1,75E+18;Sun Feb 04 18:42:28 +0000 2024;0;Ganjar bukan hanya mengenali potensi Teknologi Informasi tapi juga menjadikannya sebagai alat untuk pemberdayaan rakyat. Ganjar Pranowo terbukti mensejahterakan @lowwvingnana #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/rHmPqjNphF;1,75E+18;https://pbs.twimg.com/media/GFg4Mt0aAAAR9QT.jpg;;in;Yogyakarta, Indonesia;0;0;0;https://twitter.com/rivaldijlian/status/1754213849476235393;1,69E+18;rivaldijlian
1,75E+18;Sun Feb 04 18:42:25 +0000 2024;0;Ganjar-Mahfud adalah pasangan yang memiliki visi jelas dalam mengatasi tantangan lapangan kerja di Indonesia. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @pipipipkuyboy #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/ZespkMHioN;1,75E+18;https://pbs.twimg.com/media/GFg4LtxawAADlmb.jpg;;in;Solok;0;0;0;https://twitter.com/FauzanNur61/status/1754213837426110651;1,68E+18;FauzanNur61
1,75E+18;Sun Feb 04 18:42:09 +0000 2024;0;Ganjar-Mahfud ekstensifikasi ke kancah internasional bakal jadi langkah besar untuk memperkenalkan kebudayaan kita ke dunia . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @druigmalovs #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/1FM6FQpvgx;1,75E+18;https://pbs.twimg.com/media/GFg4H71asAAlDXm.jpg;;in;Palangka Raya;0;0;0;https://twitter.com/derensaif_/status/1754213771856507251;1,69E+18;derensaif_
1,75E+18;Sun Feb 04 18:42:05 +0000 2024;0;Ganjar telah membuka mata banyak orang bahwa kes3jahteraan rakyat kecil bukanlah mimpi belaka tetapi bisa diwujudkan dengan kerja keras dan kepedulian . Ganjar Pranowo terbukti mensejahterakan @zestromx #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/EfdcomkVXQ;1,75E+18;https://pbs.twimg.com/media/GFg4HSaaMAAmXYm.jpg;;in;Denpasar;0;0;0;https://twitter.com/hendrikjoan90/status/1754213756211782050;1,69E+18;hendrikjoan90
1,75E+18;Sun Feb 04 18:42:02 +0000 2024;0;@ganjarpranowo @Arie_Kriting Menyala abangkuuuu ;1,75E+18;;ganjarpranowo;in;Jakarta Capital Region;0;0;0;https://twitter.com/XaveriusRob/status/1754213741363908808;1,16E+18;XaveriusRob
1,75E+18;Sun Feb 04 18:41:54 +0000 2024;0;Ganjar dengan keberhasilannya menurunkan AKI memberikan harapan baru bagi ibu-ibu di seluruh Indonesia untuk mendapatkan perawatan k3sehatan yang optimal. Ganjar Pranowo terbukti lebih baik @yell2000esT #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/QgMVpPmdcc;1,75E+18;https://pbs.twimg.com/media/GFg4EL-a4AAdSTH.jpg;;in;Denpasar;0;0;0;https://twitter.com/RaulSetyaw5/status/1754213706802884877;1,69E+18;RaulSetyaw5
1,75E+18;Sun Feb 04 18:41:53 +0000 2024;0;Ganjar telah menunjukkan bagaimana kepemimpinan yang baik dapat membawa dampak positif yang luas bagi masyarakat. Ganjar Pranowo terbukti lebih baik @sucpernova #GanjarMahfud2024 #SalamM3tal #Coblos3 https://t.co/Y4SSVLU59t;1,75E+18;https://pbs.twimg.com/media/GFg4EGIbAAAqcmM.jpg;;in;Cirebon;0;0;0;https://twitter.com/aadiipratama/status/1754213703476801952;1,69E+18;aadiipratama
1,75E+18;Sun Feb 04 18:41:50 +0000 2024;0;@ganjarpranowo Bantu proses perizinan tempat pendidikan pak;1,75E+18;;ganjarpranowo;in;Kalifornia;0;0;0;https://twitter.com/fankfinkfunk/status/1754213690520539344;1,25E+18;fankfinkfunk
1,75E+18;Sun Feb 04 18:41:34 +0000 2024;0;Ganjar Pranowo memberikan contoh kepemimpinan yang inklusif dengan melibatkan semua pihak dalam menjaga kesehatan masyarakat . Ganjar Pranowo terbukti lebih baik @adubingunggg #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/W1PEBP5qnu;1,75E+18;https://pbs.twimg.com/media/GFg3_n-aAAA0uFw.jpg;;in;Banjarbaru;0;0;0;https://twitter.com/clarrsaazzh/status/1754213626507055430;1,68E+18;clarrsaazzh
1,75E+18;Sun Feb 04 18:41:25 +0000 2024;0;Ganjar - Mahfud duo kece yang paham betul K3budayaan . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @imnqstnaaa #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/xdFmkDApdp;1,75E+18;https://pbs.twimg.com/media/GFg39ega8AAQh9L.jpg;;in;Pagar Alam;0;0;0;https://twitter.com/IrmaSuryanii_14/status/1754213586636030302;1,68E+18;IrmaSuryanii_14
1,75E+18;Sun Feb 04 18:41:10 +0000 2024;0;Ganjar Pranowo pemimpin yang menjembatani kesenjangan lapangan pekerjaan di kalangan masyarakat Indonesia. Ganjar Pranowo terbukti lebih baik @pallnoopall #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/4bBRM2HBY7;1,75E+18;https://pbs.twimg.com/media/GFg35iFaIAAzG5N.jpg;;in;Gunungsitoli;0;0;0;https://twitter.com/WahyuAkbarz/status/1754213525390852412;1,68E+18;WahyuAkbarz
1,75E+18;Sun Feb 04 18:41:02 +0000 2024;0;Masyarakat Indonesia memandang positif langkah-langkah Ganjar Pranowo dalam menciptakan peluang kerja yang merata. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @ostricheffect #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/xcA0dYScmB;1,75E+18;https://pbs.twimg.com/media/GFg33oaawAAcTcL.jpg;;in;Palu;0;0;0;https://twitter.com/alexaftrr1/status/1754213491186225304;1,69E+18;alexaftrr1
1,75E+18;Sun Feb 04 18:40:58 +0000 2024;0;@Sarah230108 @Metro_TV @ganjarpranowo @mohmahfudmd Sepakat;1,75E+18;;Sarah230108;in;;0;0;0;https://twitter.com/Rahmalili0109/status/1754213474211926524;1,72E+18;Rahmalili0109
1,75E+18;Sun Feb 04 18:40:57 +0000 2024;0;Kesadaran Ganjar Pranowo Pranowo- Prof Mahfud terhadap pentingnya pelestarian bahasa &amp;;;;;;;;;;;
1,75E+18;Sun Feb 04 18:40:55 +0000 2024;0;@ganjarpranowo ternyata mie ayam adalah kunci;1,75E+18;;ganjarpranowo;in;Kalimantan Selatan, Indonesia;0;0;0;https://twitter.com/rosemytea/status/1754213462467821917;1,02E+18;rosemytea
1,75E+18;Sun Feb 04 18:40:55 +0000 2024;0;@kompascom @ganjar_pranowo Emang terbaik pak Ganjar gasspol GAMA gasspoll terus pak ;1,75E+18;;kompascom;in;;0;0;0;https://twitter.com/Rizky_3022/status/1754213461813547402;1,72E+18;Rizky_3022
1,75E+18;Sun Feb 04 18:40:54 +0000 2024;0;@TeddGus @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Prabowo makan gratis.ganjar Anies kompakan mulu;1,75E+18;;TeddGus;in;;0;0;0;https://twitter.com/YudhiDharmawa14/status/1754213456738472282;1,46E+18;YudhiDharmawa14
1,75E+18;Sun Feb 04 18:40:51 +0000 2024;0;Pak Ganjar pemimpin yang berjiwa besar selalu hadir dalam setiap blusukan dengan tujuan murni: kes3jahteraan rakyat . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @_1amzhi #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/RH1OsV5UVj;1,75E+18;https://pbs.twimg.com/media/GFg31BkasAAv1N5.jpg;;in;Pangkalpinang;0;0;0;https://twitter.com/septiauliaaaa27/status/1754213445149622460;1,69E+18;septiauliaaaa27
1,75E+18;Sun Feb 04 18:40:46 +0000 2024;0;@Metro_TV @ganjarpranowo @mohmahfudmd Sejahtera bersama pak ganjar pak mahfud;1,75E+18;;Metro_TV;in;;0;1;0;https://twitter.com/Rahmalili0109/status/1754213423028814241;1,72E+18;Rahmalili0109
1,75E+18;Sun Feb 04 18:40:37 +0000 2024;4;@sayakemal @ferrykoto @aniesbaswedan @jokowi @ganjarpranowo @prabowo Iya bener si FK mah emang ga danta;1,75E+18;;sayakemal;in;;0;0;0;https://twitter.com/Edhu_patudu/status/1754213385712152985;1,65E+18;Edhu_patudu
1,75E+18;Sun Feb 04 18:40:34 +0000 2024;0;@Metro_TV @ganjarpranowo @mohmahfudmd Maju bersama pak ganjar pak mahfud;1,75E+18;;Metro_TV;in;;0;0;0;https://twitter.com/Rahmalili0109/status/1754213373028532249;1,72E+18;Rahmalili0109
1,75E+18;Sun Feb 04 18:40:28 +0000 2024;1;@RenoSuryaj64327 @bow_x @ganjarpranowo @basuki_btp anjir ntah kenapa ngekek bacanya;1,75E+18;;RenoSuryaj64327;in;earth;0;0;0;https://twitter.com/franco19089/status/1754213347858534782;1,29E+18;franco19089
1,75E+18;Sun Feb 04 18:40:16 +0000 2024;0;Ganjar dan Mahfud MD membuktikan bahwa perhatian pada kesehatan ibu hamil adalah langkah nyata untuk menciptakan generasi yang kuat . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @aeskylla #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/0bMt7EFkjZ;1,75E+18;https://pbs.twimg.com/media/GFg3sb0bwAAdAJl.jpg;;in;Baubau;0;0;0;https://twitter.com/DoniRamadhan0/status/1754213297182880189;1,69E+18;DoniRamadhan0
1,75E+18;Sun Feb 04 18:40:05 +0000 2024;0;@ganjarpranowo Dengan diimbangi olahraga maka jauh dari asam urat leres nggih pak;1,75E+18;;ganjarpranowo;in;Kota Surabaya, Jawa Timur;0;0;0;https://twitter.com/Dede99888406/status/1754213253138559235;1,27E+18;Dede99888406
1,75E+18;Sun Feb 04 18:40:04 +0000 2024;0;@ceplukman26 @prabowo @ganjarpranowo Nah kan;1,75E+18;;ceplukman26;in;;0;0;0;https://twitter.com/99propaganda/status/1754213248688398526;1,43E+18;99propaganda
1,75E+18;Sun Feb 04 18:39:42 +0000 2024;0;Komitmen Pak Ganjar untuk membuka peluang sebesar-besarnya bagi generasi muda patut diacungi jempol Semoga Creative Hub menjadi sumber inspirasi bagi banyak anak-anak kita. Ganjar Pranowo hanya yang terbaik untuk rakyat #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/zreHnjCKPH;1,75E+18;https://pbs.twimg.com/media/GFg3kLcb0AAxTkK.jpg;;in;Kediri;0;0;0;https://twitter.com/raydhaner/status/1754213155864236494;1,69E+18;raydhaner
1,75E+18;Sun Feb 04 18:39:32 +0000 2024;5;@fadjroeL @ganjarpranowo @aniesbaswedan Ganjar menang debat Anies menang gagasan Yg ga disebut menang pemilu makin mangkel ga lu. ;1,75E+18;;fadjroeL;in;;0;1;0;https://twitter.com/kurang_sajen/status/1754213112356671823;1,05E+18;kurang_sajen
1,75E+18;Sun Feb 04 18:39:23 +0000 2024;0;@tvOneNews Terbaik memang Pak Ganjar Pranowo;1,75E+18;;tvOneNews;in;;0;0;0;https://twitter.com/pemainsosmed_/status/1754213074805067842;1,37E+18;pemainsosmed_
1,75E+18;Sun Feb 04 18:37:40 +0000 2024;0;@ganjarpranowo @mohmahfudmd Ganjar Mahfud the best lah ;1,75E+18;;ganjarpranowo;in;DKI Jakarta, Indonesia;0;0;0;https://twitter.com/suzzyrespati/status/1754212641931956597;125744983;suzzyrespati
1,75E+18;Sun Feb 04 18:37:33 +0000 2024;0;udah dapet bocoran ya pak? @ganjarpranowo apapun masalahnya solusinya makan https://t.co/OshJOThmYr;1,75E+18;;;in;;0;0;0;https://twitter.com/tynnaayra/status/1754212615340138870;1,45E+18;tynnaayra
1,75E+18;Sun Feb 04 18:37:32 +0000 2024;0;Dengan hati penuh keberanian Ganjar dan Mahfud meyakinkan kita bahwa mereka akan memimpin dengan baik dan memberikan solusi nyata untuk meningkatkan Kesejahteraan Sosial Rakyat . Ganjar Pranowo karena kamu berhak mendapatkan yang #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/8R2cmP2mc4;1,75E+18;https://pbs.twimg.com/media/GFg3EjMa8AAWi-G.jpg;;in;Lubuklingau;0;0;0;https://twitter.com/DioMalik_13/status/1754212608696271237;1,68E+18;DioMalik_13
1,75E+18;Sun Feb 04 18:37:24 +0000 2024;0;Cantik sekali skor ini @aniesbaswedan @ganjarpranowo;1,75E+18;;;in;Indonesia;0;0;0;https://twitter.com/Rachmatariadi1/status/1754212574474940582;4753732698;Rachmatariadi1
1,75E+18;Sun Feb 04 18:37:21 +0000 2024;0;@ganjarpranowo @Arie_Kriting Kelas abangkuhhhh ;1,75E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/loeypynx/status/1754212562235998692;1,20E+18;loeypynx
1,75E+18;Sun Feb 04 18:37:18 +0000 2024;0;Semangat Ganjar Pranowo! Bersahabat dengan sopir truk dan peduli terhadap pungli di jalan ini sikap pemimpin yang kita butuhkan. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @penalov3 #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/JP5nZNiF7D;1,75E+18;https://pbs.twimg.com/media/GFg3A9ZbkAAFPks.jpg;;in;Prabumulih;0;0;0;https://twitter.com/arihan_wahyu/status/1754212552752717905;1,68E+18;arihan_wahyu
1,75E+18;Sun Feb 04 18:37:14 +0000 2024;0;@ganjarpranowo Arsenal juga menang 3-1 Pak #COYG Alhamdulillah... https://t.co/ZmMDZZggNk;1,75E+18;https://pbs.twimg.com/media/GFg3ARmakAAi-8A.jpg;ganjarpranowo;in;021 - 022;0;0;0;https://twitter.com/andrisfajarb/status/1754212535795175671;51273190;andrisfajarb
1,75E+18;Sun Feb 04 18:37:13 +0000 2024;0;Ganjar Pranowo&amp;;;;;;;;;;;
1,75E+18;Sun Feb 04 18:37:06 +0000 2024;0;Dukungan penuh untuk Ganjar-Mahfud yang memprioritaskan kesehatan anak-anak sebagai fondasi pembangunan yang kokoh . Ganjar Pranowo terbukti mensejahterakan @aistheticc57 #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/9lL2axb0Px;1,75E+18;https://pbs.twimg.com/media/GFg2-QfbIAAeHpD.jpg;;in;Bontang;0;0;0;https://twitter.com/jelilakynaaa/status/1754212500420411607;1,68E+18;jelilakynaaa
1,75E+18;Sun Feb 04 18:37:05 +0000 2024;0;Ganjar sang pemimpin yang nggak main-main soal teknologi Mahfud penjaga moralitas kepemimpinan yang solid Kombinasi apik buat masa depan negeri. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @linskrttt #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/elMwEgwI9r;1,75E+18;https://pbs.twimg.com/media/GFg29vsbcAA-N4h.jpg;;in;Subulussalam;0;0;0;https://twitter.com/AmaliaGriz5/status/1754212494426644781;1,69E+18;AmaliaGriz5
1,75E+18;Sun Feb 04 18:37:03 +0000 2024;0;masyarakat adatt bukan hanya simbol tetapi bagian tak terpisahkan dari visi Ganjar Pranowo- Mahfud untuk masa depan Indonesia. Ganjar Pranowo hanya yang terbaik untuk rakyat @Ghanessxx #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/KAWTp9babx;1,75E+18;https://pbs.twimg.com/media/GFg29j0aUAADAVp.jpg;;in;Mataram;0;0;0;https://twitter.com/YuliSafitri0/status/1754212489863270475;1,69E+18;YuliSafitri0
1,75E+18;Sun Feb 04 18:36:59 +0000 2024;0;Suasana optimis melingkupi Indonesia percaya bahwa Ganjar-Mahfud adalah kunci untuk memecahkan masalah pengangguran. Ganjar Pranowo terbukti mensejahterakan @nvgraen_ #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/4YOG1v81tK;1,75E+18;https://pbs.twimg.com/media/GFg28PkaIAAe7Oz.jpg;;in;Kendari;0;0;0;https://twitter.com/ayunlidya/status/1754212471693549754;1,69E+18;ayunlidya
1,75E+18;Sun Feb 04 18:36:57 +0000 2024;0;Ganjar Pranowo sebagai capr3s berKomitm3n untuk menciptakan yarakat yang memiliki pengetahuan mendalam dan etika yang tinggi melalui p3ndidikan gratis. Bersama Ganjar kita sejahtera @sereniaayy #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/1bF3Qu8AoU;1,75E+18;https://pbs.twimg.com/media/GFg27upbwAAr3s-.jpg;;in;Kediri;0;0;0;https://twitter.com/SaputraIndrwn/status/1754212462847778887;1,70E+18;SaputraIndrwn
1,75E+18;Sun Feb 04 18:36:54 +0000 2024;0;@tanyarlfes Gimana ini pak ketua @ganjarpranowo;1,75E+18;;tanyarlfes;in;;0;0;0;https://twitter.com/ayamkechill/status/1754212451854479636;831247500;ayamkechill
1,75E+18;Sun Feb 04 18:36:48 +0000 2024;0;@ganjarpranowo hati² pak paslon sebelah biasanya habis debat terus umroh untuk mendapatkan simpati.;1,75E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/hudymas69/status/1754212425908490455;1,72E+18;hudymas69
1,75E+18;Sun Feb 04 18:36:42 +0000 2024;0;Pak Ganjar Pranowo terima kasih atas komitmennya untuk mencegah stunting Pantau 1000 HPK ibu hamil adalah langkah mulia yang patut diacungi jempol! . Kesejahteraan berkali lipat Indonesia Hebat ! @ajurarara #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/mMK1tFLvVH;1,75E+18;https://pbs.twimg.com/media/GFg24TBbQAAblyD.jpg;;in;Kotamobagu;0;0;0;https://twitter.com/AldiRamadhan76/status/1754212401820651724;1,69E+18;AldiRamadhan76
1,75E+18;Sun Feb 04 18:36:34 +0000 2024;1;Pendekatan Pencegahan Stunting: Ganjar Pranowo Kritik Makan Siang Gratis Prabowo #politik https://t.co/FN5MQn8flb;1,75E+18;;;in;;0;9;1;https://twitter.com/bonekapartainih/status/1754212367817404494;1,70E+18;bonekapartainih
1,75E+18;Sun Feb 04 18:36:25 +0000 2024;0;Pak Ganjar sosok yang tidak hanya populer di dunia politik tetapi juga dicintai oleh masyarakat seniman karena perhatiannya terhadap k3budayaan . Ganjar Pranowo hanya yang terbaik untuk rakyat @howtbeaca #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/C3NMJcbBjd;1,75E+18;https://pbs.twimg.com/media/GFg20KnboAAEpDr.jpg;;in;Bengkulu, Indonesia;0;0;0;https://twitter.com/artisayasyca/status/1754212327166181379;1,69E+18;artisayasyca
1,75E+18;Sun Feb 04 18:36:24 +0000 2024;0;Pak Ganjar dengan kebijakan p3ndidikan gratisnya menunjukkan bahwa beliau tidak hanya memikirkan masa kini tetapi juga masa depan bangsa yang beradab. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @69TotalWeeb #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/jp0is6tpx6;1,75E+18;https://pbs.twimg.com/media/GFg20FnaAAAyw23.jpg;;in;Depok;0;0;0;https://twitter.com/fitrisptriii/status/1754212325413019741;1,68E+18;fitrisptriii
1,75E+18;Sun Feb 04 18:36:22 +0000 2024;0;@ganjarpranowo Simpel. Pondasi mie ayam e di rapeti pak;1,75E+18;;ganjarpranowo;in;Malang east java;0;0;0;https://twitter.com/eka_anad/status/1754212316374278452;200609500;eka_anad
1,75E+18;Sun Feb 04 18:36:11 +0000 2024;0;@dr_tompi @ainunnajib @prabowo @ganjarpranowo Bagaimana bu kesmas pak dokter ini mengiyakan pak prabs apakah ini benar? @dinaafaraa;1,75E+18;;dr_tompi;in;Jawa Timur ;0;1;0;https://twitter.com/nazifannisa/status/1754212271671452023;1487268984;nazifannisa
1,75E+18;Sun Feb 04 18:36:06 +0000 2024;0;Bantuan alat musik untuk desa memupuk bakat lokal . Ganjar Pranowo hanya yang terbaik untuk rakyat @dipuncakomedi #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/VpyR3oxZ77;1,75E+18;https://pbs.twimg.com/media/GFg2vT8aYAE6R2J.jpg;;in;Tidore Kepulauan;0;0;0;https://twitter.com/finkanfitri_/status/1754212249881965036;1,69E+18;finkanfitri_
1,75E+18;Sun Feb 04 18:36:03 +0000 2024;0;Pak Ganjar dan Pak Mahfud visi 17 juta lapangan kerja baru adalah terobosan luar biasa Semoga tercapai dan memberikan dampak positif untuk rakyat Indonesia. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @perkedelsyp5 #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/L8k6XGd9gA;1,75E+18;https://pbs.twimg.com/media/GFg2ukNaoAApoVc.jpg;;in;Palembang;0;0;0;https://twitter.com/SilviAyuz/status/1754212236967673957;1,68E+18;SilviAyuz
1,75E+18;Sun Feb 04 18:36:01 +0000 2024;0;Dari program Disabilitas Mandiri Berprestasi sampai Perempuan Maju Ganjar Pranowo-Prof Mahfud punya visi jelas untuk Indonesia yang lebih inklusif. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @fortxyi #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/bPgsGBvB8x;1,75E+18;https://pbs.twimg.com/media/GFg2uLxaAAAsygI.jpg;;in;Binjai;0;0;0;https://twitter.com/rizallanwarr/status/1754212228088357109;1,69E+18;rizallanwarr
1,75E+18;Sun Feb 04 18:35:35 +0000 2024;0;Ganjar Pranowo pemimpin yang memahami kebutuhan rakyatnya dengan turun langsung ke lapangan. Tiga Kali Lebih Sejahtera Indonesia Jaya! @oceanforfuture #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/SuakXT5CTZ;1,75E+18;https://pbs.twimg.com/media/GFg2nv9bcAAj41B.jpg;;in;Bitung;0;0;0;https://twitter.com/Setiawan2Wahyu/status/1754212120445780342;1,69E+18;Setiawan2Wahyu
1,75E+18;Sun Feb 04 18:35:34 +0000 2024;0;Upaya Ganjar Pranowo dalam memastikan 1000 HPK terpantau adalah langkah positif menuju generasi Indonesia yang lebih sehat . Ganjar Pranowo hanya yang terbaik untuk rakyat @akusukaensiti20 #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/omgKMZsP00;1,75E+18;https://pbs.twimg.com/media/GFg2ntvbwAALDPJ.jpg;;in;Manado;0;0;0;https://twitter.com/IndriAmeli4/status/1754212116759036288;1,69E+18;IndriAmeli4
1,75E+18;Sun Feb 04 18:35:17 +0000 2024;0;@officialinews_ @ganjarpranowo All in Ganjar-Mahfud pokok e ;1,75E+18;;officialinews_;in;;0;0;0;https://twitter.com/Dimsaputraaaa/status/1754212045241942184;1,25E+18;Dimsaputraaaa
1,75E+18;Sun Feb 04 18:35:13 +0000 2024;1;Jika saja mas Butet tidak menggunakan kata 'asu' mungkin gak masalah dan yg melaporkan nya itu siapa? @ganjarpranowo;1,75E+18;;;in;I N D O N E S I A ;0;0;0;https://twitter.com/Sinbad555/status/1754212028250746880;54609348;Sinbad555
1,75E+18;Sun Feb 04 18:35:10 +0000 2024;0;@ganjarpranowo 3 jari menang!!!;1,75E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/LtgRobi/status/1754212014971572470;3011494226;LtgRobi
1,75E+18;Sun Feb 04 18:35:03 +0000 2024;0;Pak Ganjar Pranowo siap pimpin Indonesia menuju negara yang lebih baik dan adil #JNKMenangkan03;1,75E+18;;;in;Bandung, Indonesia;0;0;0;https://twitter.com/HelmiFauziRdwan/status/1754211985464721470;2803858196;HelmiFauziRdwan
1,75E+18;Sun Feb 04 18:34:56 +0000 2024;0;Menentukan pilihan itu sulit tetapi tak perlu khawatir jika Ganjar-Mahfud menjadi opsi kamu . Ganjar Pranowo terbukti mensejahterakan @BachtiarKill #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/gnhtlHFowD;1,75E+18;https://pbs.twimg.com/media/GFg2ecLbEAAbf5r.jpg;;in;Sawahlunto;0;0;0;https://twitter.com/AbdulahDandhi/status/1754211954649128975;1,68E+18;AbdulahDandhi
1,75E+18;Sun Feb 04 18:34:54 +0000 2024;0;Dalam kepemimpinan Pak Ganjar terlihat bahwa Indonesia benar-benar bisa menjadi negara maritim yang berdaya . Ganjar Pranowo terbukti lebih baik @jhtyjnhc #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/WXAFvyHDT9;1,75E+18;https://pbs.twimg.com/media/GFg2eApbQAAYjcN.jpg;;in;Bandung;0;0;0;https://twitter.com/EndahNurrrru/status/1754211947212669215;1,70E+18;EndahNurrrru
